time,max_max_angle,min_max_angle,RIGHT_SHOULDER_std_dev,RIGHT_HIP_std_dev,RIGHT_KNEE_std_dev,RIGHT_ANKLE_std_dev,frailty_score,avg_duration
10.380292286976172,179.51034918372858,157.75715786552368,12.159917787469057,25.68843760733913,8.702925559870463,22.985105971601268,2.9,2.0760584573952343
9.134192121096515,177.5542933995554,158.60155618360562,17.19011950030767,24.06506898111441,15.186891949627803,7.891825786898848,3.0,1.826838424219303
10.52221765896987,178.61341078019578,158.18164786193236,18.804438549012694,21.012739187992352,17.529661498906673,11.16598426851282,3.1,2.104443531793974
10.880680787304728,173.76758463249666,158.99826687289325,17.690262081063374,19.887544954734807,14.182306900850314,12.433803044274061,3.2,2.1761361574609457
11.34192950307877,175.70865856880135,157.2818703233281,10.85346278914217,24.776832964852165,12.556767452951945,33.630831998777865,3.3,2.268385900615754
8.879808481583078,173.79601238534556,158.13219434182446,20.569022492731072,25.406218329710963,7.849169840638103,29.74871234528384,3.4,1.7759616963166156
11.451489908206845,170.66778853393927,159.71694683294066,15.164649270876065,24.720379529244255,6.2809605601828515,20.98807420256959,3.5,2.290297981641369
10.890454261852334,168.02124969551562,161.17071213091504,17.452467557397284,22.42380381171993,14.054430013286158,16.908154524121386,3.6,2.1780908523704667
10.206544641887259,166.77749086459838,159.86030583636685,22.18278329891693,25.885767312931215,13.761825894528236,13.217864780746424,3.7,2.0413089283774517
11.322366112033654,171.73183025643237,158.04242545388755,10.87123293424491,20.45436393309074,18.7784872832006,13.87889687335026,3.8,2.264473222406731
11.706678739800928,169.2295816300207,158.95205782059577,18.19014811071728,21.53206046489614,7.050500458766748,26.14828576754494,3.9,2.3413357479601857
11.097340440049344,177.71537599434527,159.2650075140301,14.432678332134195,20.830823047215652,10.664770418261302,20.888302493268835,4.0,2.2194680880098687
9.33636660056225,172.91902042637264,159.31685310154717,22.813808730848386,21.355284332463025,15.694698997418556,17.063505818232798,4.1,1.86727332011245
10.74695350204125,167.64943578543307,160.07191144707502,22.430598437850115,19.686701620408094,8.706211103038967,23.596208807728864,4.2,2.14939070040825
11.965719833698042,176.74523411960288,160.70548882007637,20.148519353841102,21.9545534609107,7.230659323309237,16.37805748493377,4.3,2.3931439667396086
10.370426697227227,170.4264998211904,158.88387095758918,9.639461002603307,19.2414962396726,9.992332925816932,28.546590198998498,4.4,2.0740853394454453
10.632135802993176,167.76204808130876,159.59206295366607,22.4892374338718,24.774604220006132,17.27091720601121,22.978711374705608,4.5,2.1264271605986353
10.063012330496592,168.0716311975313,159.26011557291932,10.743382675886764,24.559828728518806,8.349876078805277,17.39097822447036,4.6,2.0126024660993185
11.667117494611308,168.23739155330424,159.9632730067834,9.964711580096534,25.55431957689836,15.592389263086947,32.126661854828676,4.7,2.3334234989222615
11.380828061268575,179.74972599173816,159.78534142618554,20.66667640046645,22.359412835430422,15.24428489806245,22.160629981022183,4.8,2.276165612253715
11.006364870173872,176.4846385026859,158.1486509400449,11.762774316983467,21.211333120109252,9.956236542411201,27.393641185706397,4.9,2.2012729740347745
11.766872967525119,172.19735008063589,157.7337327832986,10.600335589897169,25.174918949505646,14.327701291249252,21.730982170196878,5.0,2.353374593505024
10.474645838756873,176.10089182631194,160.64196325288776,19.255240747783205,24.22465575180047,15.661622660910687,17.54954356907337,5.1,2.0949291677513746
11.233872788509123,175.37528653133367,159.03246953661764,12.250449695647827,23.209054052315803,6.610636652295791,16.017438188226656,5.2,2.2467745577018245
11.32371165850472,174.23921550660896,158.1979431291544,22.646021724627307,23.145831839272553,19.43736511866361,18.55088171843954,5.3,2.264742331700944
11.745895687575336,174.52915428603015,159.92020155373802,18.878450782000304,19.74114998083749,15.994556125792808,33.12644818161195,5.4,2.3491791375150672
9.697654141444806,166.72946881959555,160.2096893465396,12.86125621719771,23.640594555226993,8.103493380878799,29.398875739018568,5.5,1.9395308282889612
9.974305423579295,172.5763203566567,158.39432189333306,19.941934447557973,23.768231785497004,12.71124783491383,12.724702916782222,5.6,1.994861084715859
10.238062685649027,170.40702684630517,159.70536270129864,13.398619423497037,22.22699124458743,15.126468403998597,22.224260333881045,5.7,2.0476125371298055
10.55217909398685,174.62664304762018,158.06229186752645,17.983026954156667,23.688859937881162,15.320475433163026,18.030658857141447,5.8,2.1104358187973697
9.005944696153765,166.6908486002598,157.1138497282206,10.38843623896612,19.760400261549762,10.248526511851747,19.199169631873307,5.9,1.801188939230753
10.68578830190778,178.28047411534996,161.14031550861003,19.095165629947818,22.1750172116951,18.60193630939213,19.831676997452828,6.0,2.137157660381556
9.888834931815442,171.71288758282756,159.22847068766805,13.865150642795054,23.696165405787635,6.469586635543435,33.1948006783345,6.1,1.9777669863630885
9.219964707417205,175.99375899652912,157.3864657879041,20.738768583037924,22.511840064978838,9.504413629798393,17.83837399221482,6.2,1.843992941483441
11.977563689736133,170.9048345968164,157.0325488319449,18.135169328686814,19.331400699571127,15.77920966298202,13.294863047078522,6.3,2.3955127379472265
10.234992741696527,179.6393819372272,158.86798549212963,16.80682955024882,22.518706386640034,12.810605725832573,15.388780002297691,6.4,2.0469985483393054
10.580931410515337,173.4831086588771,157.31586806085892,17.04875877868589,25.417583999029567,18.158626463080434,31.346389481116216,6.5,2.1161862821030675
11.598402163169876,171.2668830742778,160.24505052394616,16.960736062644933,23.65457646017005,10.923761866167537,13.321607740053025,6.5,2.3196804326339753
11.538950430922098,170.10634684462983,159.84740799777106,16.949080526824623,21.437642184832374,14.632914173827832,26.436996515415427,6.6,2.3077900861844194
10.976624874593265,167.89027549503683,160.48117757878558,13.53991338437729,19.48279348264103,14.425970780911058,33.125178033191474,6.7,2.1953249749186527
11.704588527524473,175.3792907212604,160.57578174212324,22.676273363010836,21.535149197524127,8.893747828026784,29.006950401617786,6.8,2.3409177055048946
11.063258604961517,176.6344444085847,157.91078340315713,18.593773378146622,23.992230784111413,13.770523420833264,28.401444899531537,6.9,2.2126517209923033
9.584424272053038,172.14778738874418,157.53026853734718,15.92589051236208,25.641905637133057,7.406146610758086,23.846100618665403,7.0,1.9168848544106076
11.183513243452563,171.1480808473919,157.29278301374043,12.986752261145252,25.56424517150678,14.02557101414341,23.203015957034246,7.1,2.2367026486905126
9.329922805250217,173.96165981806826,159.19314576484206,20.01212395824954,21.772264168660666,12.06061309833179,26.781821491938544,7.2,1.8659845610500434
11.380829040064704,176.1092829544682,157.49689075453873,20.064459330574504,21.72515390854977,7.655251372391548,16.942450187955004,7.3,2.2761658080129408
9.850411721643425,178.77532892070656,158.7339244794321,21.96367851580593,21.346532895256527,18.247131981388396,28.12172128347537,7.4,1.970082344328685
11.894115962775874,170.9625782116466,157.18897898445357,16.027475934757334,20.274135333019945,9.06084849554429,15.74615782100095,7.5,2.378823192555175
10.418055363804624,176.06551562780737,159.80288163542775,15.102967219622304,24.762732248222456,11.002919691335544,21.75536613246435,7.6,2.0836110727609247
9.05404638248127,168.4697348834615,159.44865217663846,17.42172345997186,19.986055020704555,14.993587882933038,26.861737543252314,7.7,1.8108092764962538
11.569714210782374,172.49380151769822,158.805942223742,13.189637430085398,19.47288743823638,13.44847809047608,17.604381642731095,7.8,2.3139428421564747
10.532521522312404,169.81865083978917,157.8288654283357,13.937128710932438,19.566372333844377,10.948178731932835,8.103605176326326,7.9,2.1065043044624807
10.826129908784438,177.40061670374126,157.33035456082285,15.035892695563398,23.73629094616945,15.631480251503472,7.721262961017132,8.0,2.1652259817568877
9.056757475056678,170.0061986799913,159.98524483292294,11.051372740779806,22.921725241020795,11.287236488925263,16.5973906393826,8.1,1.8113514950113356
9.160089869590148,169.12765623996867,158.51539445107326,18.22852730564545,21.18517533022904,12.70316496134567,8.240806019667485,8.2,1.8320179739180298
10.286719683871294,176.1123867880608,158.4244103581546,14.821916016810926,22.631027201962034,17.355981618692287,27.556027213539906,8.3,2.0573439367742585
11.476321072632992,179.2279756643565,157.42956998094283,10.434221253603933,23.50583378134253,12.823923140514168,22.34182753167194,8.4,2.2952642145265982
10.812093137004892,169.62472141787947,158.43641567190357,21.333085366924998,24.11506873491056,14.170874121928488,8.118214435800983,8.5,2.1624186274009785
11.802087135768488,173.0765327310538,160.23224783351392,17.227241206344054,21.640813698157856,14.966283043203617,9.349045914819598,8.6,2.3604174271536977
10.886016542470484,179.16765953897036,157.64542530040123,23.05245940632926,24.755310198766487,10.85452989261773,11.872034970046432,8.7,2.177203308494097
9.089686007862607,170.50575581316176,157.59538952572132,19.695199728853538,20.61733197008921,6.40136455492262,12.292329462480929,8.8,1.8179372015725215
9.61056749304046,171.45676135199676,157.7416061499453,23.191801141391515,22.4108497849973,10.372844891384663,31.555354825305105,8.9,1.9221134986080919
9.307849984751762,179.23387170878982,161.15922127656583,22.770935556751795,25.02292858000484,8.224966110848506,26.116396339377754,9.0,1.8615699969503523
8.919932226465173,179.1461910184773,160.15865886920693,22.643294702985052,20.45965933761157,8.025258653757815,8.915810220203666,9.1,1.7839864452930345
9.917108326700623,170.68988902816682,159.5115169112844,10.964881929822024,20.902662253428858,18.35055476390724,8.11840274645183,9.2,1.9834216653401247
11.636190979276838,173.57100676487698,160.4116666033304,21.48557547096526,25.52570432794504,15.638854061553214,32.037235943682916,9.3,2.327238195855368
9.449202554843335,166.55800911201,157.80779694172426,20.148888898145053,23.73102296098537,19.709261867662835,32.054027361331705,9.4,1.8898405109686671
9.708315871078014,179.32760371721093,160.23079036323287,12.696819156917146,19.15935002996181,19.133609189440715,24.35627714201353,9.5,1.9416631742156027
9.685201228475325,179.50653524004466,160.49203996783996,19.57607417907988,25.068603314643212,9.519841520779122,17.625210392392727,9.6,1.937040245695065
9.80774433383223,178.60328413530422,157.19194568826342,17.780069811595602,19.79359348476619,7.512940120384136,13.136266602112503,9.7,1.9615488667664462
9.180306257426455,172.68280039539192,160.34061909624714,11.724904630537214,21.65199193942125,6.772573893826971,11.149128045277443,9.8,1.836061251485291
9.439457415287945,168.38030354147926,160.21388875093524,12.266924257880403,20.44178712835103,18.37058156975061,31.38865223451802,9.9,1.887891483057589
11.135759106612788,177.52393168629487,158.38260999257983,12.914908606547215,23.82000221197669,14.29409574424518,20.65424114799822,10.0,2.2271518213225576
10.213655376331477,173.2827020416034,158.56566561102855,21.824001567953808,19.382905898772776,14.971709402924933,30.263347199258973,10.1,2.0427310752662953
8.885765224084786,167.9745854569243,158.1861933089814,10.366124544049386,24.836019635181138,18.333931322025137,8.504530242479241,10.2,1.777153044816957
10.75364502689766,174.4709580318553,157.73139653679613,13.814914394314625,24.30850300608247,7.77446685891532,16.749915010801526,10.3,2.150729005379532
10.566138684048516,167.06099538828838,157.28817498893514,11.01351303713055,22.10863415799739,9.895971070022522,31.62943364981298,10.4,2.113227736809703
10.369365759251863,174.64776807715532,158.27188980226222,13.455980867146126,23.77024221488763,13.895322007226131,25.615682214576793,10.5,2.0738731518503726
11.242530263640939,175.12930666188285,157.34061628963153,20.588741275817256,20.13242480048808,14.391072877731371,21.96361625491089,10.6,2.248506052728188
9.988068423169265,173.39120406378603,159.6282723159294,12.32441168504477,25.78721142627642,7.642564527300712,33.18554651064676,10.7,1.997613684633853
8.785329926897967,169.88619094175343,159.0393557911667,10.404435988428252,25.219489203620668,10.150227557377637,12.4927058459388,10.8,1.7570659853795934
9.11700821449622,179.05480198613554,160.1818805602135,18.937656645232714,23.994109641632388,10.692964189475736,33.677624107030326,10.9,1.8234016428992441
11.361149875640864,174.3757751574879,159.92183649401161,13.70431525988883,24.950448917969336,16.08094390404778,22.928767880075448,11.0,2.2722299751281727
10.462169095346535,179.42959041819748,159.47330656673748,11.940057715651939,23.000206059948045,18.22026773188684,28.4162500074619,11.1,2.0924338190693073
10.062535324429955,175.3096298752022,157.0552378919559,11.886164549452726,24.890611094459555,6.9291675377443624,25.067394273302853,11.2,2.012507064885991
9.340953489904926,171.65794117762155,161.11955364176964,12.934954141262365,20.872193140183043,14.38862909855035,7.944815504589484,11.3,1.8681906979809852
9.099004520052128,166.520918661727,160.36957027290998,15.145069968571068,25.540001082415586,6.6207961845140355,32.00651155163463,11.4,1.8198009040104257
9.825348707531436,168.65262402038212,158.95953349197984,16.77402995559701,19.510065319049282,19.457118584082362,16.64614182726073,11.5,1.9650697415062872
9.377814898061901,172.04603037556242,159.72739046107952,22.916649716551746,25.87348951008191,10.797757598926548,15.447766124387,11.6,1.8755629796123803
10.95275225756776,178.29577581687673,160.44912847841135,19.91375529963831,25.468399253989617,10.038376655431044,9.830460129935041,11.7,2.190550451513552
9.13184093296841,166.87798805653927,160.0392382648991,11.697739040111689,22.956832152562782,7.382600140686995,31.93834179582874,11.8,1.826368186593682
11.992477674612552,173.34765178147669,157.8327674178796,14.727250789581415,21.911344522250033,10.737951995114507,21.923458469474784,11.9,2.3984955349225103
9.361285657682505,173.25513862871335,157.6007908217968,20.45738921820056,24.677473067297445,19.63427793251968,32.74345830652662,12.0,1.8722571315365009
9.432180722951777,178.25329467130197,158.81117584831537,20.26374965271107,25.730659184272874,11.88879590875813,25.324589531142713,12.1,1.8864361445903555
11.564733943283017,178.57334806644553,160.48796422659316,15.750947241205042,25.66680361021188,19.543723943757026,12.137186301166135,12.2,2.3129467886566033
10.75022446621382,171.7381434771901,158.84476363122752,18.62773210184504,21.720492848672897,18.058052985124917,28.769306014920605,12.3,2.150044893242764
9.424907335873021,170.7898713137235,159.57032989607163,11.99186994175708,21.102075631825613,19.457169028349615,33.52393316007938,12.4,1.8849814671746041
11.234740494751,167.62506551997683,158.2971401101315,15.286866411096963,21.740832084170314,13.540898082373126,12.456435488237883,12.5,2.2469480989501998
9.389933570855984,166.99224969150058,158.54554788547884,17.168676356943937,21.909394221804494,18.552918751871015,10.467243541802489,12.6,1.8779867141711968
9.476106898148284,170.8791945811797,160.497695230052,20.71878459676669,24.480580389457575,11.862949868376635,27.007619718049785,12.7,1.8952213796296569
8.934619743910822,176.26755106471413,158.51773448456402,14.181610866050427,19.38726722989054,14.277757051555536,17.120984668626715,12.8,1.7869239487821644
9.964056076604711,179.79828365255628,157.62348096191354,16.397241419017305,22.454236681028277,6.885007929945645,25.97187381833597,12.9,1.9928112153209423
10.322168812936905,168.4835214087866,159.93166080851364,16.121928043596725,25.92662263444416,18.547083980016343,8.843700804078296,13.0,2.064433762587381
9.67175481717514,168.6406540058881,157.95813018713042,16.35887504000436,22.509530378490936,15.43375094748249,17.29151599880676,13.1,1.934350963435028
10.27254046397314,178.66538383419783,161.13124629996324,18.545171982321115,20.5164029889876,18.8467712550981,22.615258782121337,13.2,2.054508092794628
9.900710061000822,169.6395202561835,158.17263225085483,15.671218185876779,23.28052979627752,18.56049575675286,15.861724149238114,13.3,1.9801420122001645
9.784549429492449,178.48770126328367,160.22436962229847,16.18306018134591,20.692862476407623,10.337167877884037,15.465281642347275,13.4,1.9569098858984897
11.325777977799136,166.6157878185485,159.1706017107609,10.310701716869158,22.9258572497349,16.495725052456134,24.595485271664295,13.5,2.2651555955598273
10.207843262452332,177.05062047030958,158.72442615150874,14.52036668194941,19.149584968673516,10.24777437202517,19.24812658637565,13.6,2.0415686524904664
11.585817892554877,177.8895381769598,158.84348078744202,10.674319297095707,22.85294947759615,17.27260562976204,7.919062267445041,13.7,2.3171635785109754
9.1961589163887,177.06372349557566,160.74815195556482,12.347075603392724,23.031929503823896,18.9294465113851,28.893859516638955,13.8,1.83923178327774
11.907122574098183,167.76949186028497,157.78012886949406,21.271556627439033,20.106312303446884,10.849962439288063,9.645707844288415,13.9,2.3814245148196367
10.997509576941814,169.6194082358844,157.2252248049035,18.040821148493755,21.63028889385189,8.313732252034612,33.93897187103403,14.0,2.199501915388363
11.104200495261857,171.78250482924477,160.04606729204804,17.872617624429694,21.195883082841775,18.623020559263054,22.94876001635739,14.1,2.2208400990523716
11.462764262789124,170.30454743498967,159.39951179194114,10.249183300400038,24.82204140452922,8.286732625734606,28.953152598742925,14.2,2.292552852557825
10.653972626488713,172.88793782888888,158.9201945633232,19.60395393114193,21.098379153262123,6.772292216978085,29.591195989151743,14.3,2.1307945252977425
10.684972505224797,166.96560550026967,161.23841145261918,18.343310375665112,20.54550503432468,11.290940971784341,20.10498805446345,14.4,2.1369945010449594
10.446967617281837,173.7015427996027,160.85087165905236,20.138139381454057,21.578392219847046,8.89468348587948,16.89483090435908,14.5,2.0893935234563674
9.201638965496185,177.21119256589077,161.10387364674963,20.437847239026357,23.175462683640873,13.504562574528713,12.862230409511326,14.6,1.840327793099237
9.625954154660343,178.1526925485957,157.87227267242835,13.311424949647197,24.814745381141048,13.658150190527753,12.469065941431268,14.7,1.9251908309320687
9.529201215405639,166.64131202392238,158.93713598939698,19.970932813094933,24.61296531579322,19.01207020755652,18.383193247843874,14.8,1.9058402430811276
10.200191906692583,174.802091147368,159.1176659414094,14.882130895494877,21.057939505639723,17.674775128948855,15.663268432470556,14.9,2.0400383813385163
11.242573497235648,170.10636375010372,160.5423322988296,10.96545962103888,21.10267585879589,6.841377341460251,13.7223169341313,15.0,2.2485146994471297
11.435876847219214,168.3769108801771,157.09065662959307,13.45560088008364,20.303613408948024,16.902205916660417,15.769343219846299,15.1,2.287175369443843
10.594233153382289,176.1529177435404,157.7314626023519,15.591316438133,19.81152951438719,6.360741366905116,31.088970984269913,15.2,2.1188466306764577
9.855874750918922,167.45559032867732,160.69086470724457,14.905786700958553,21.78312466787964,17.315289192153394,28.84366338408796,15.3,1.9711749501837843
9.202682236781897,177.18204909234524,160.29075899024556,16.454373872629326,19.79658893138705,15.928286884986214,11.889875121958514,15.4,1.8405364473563792
9.222597546152492,167.27640271709765,157.9347754185227,10.352332363778293,23.557515671757304,6.7014243991485145,33.683811357478895,15.5,1.8445195092304985
10.419658600518455,175.0338675650339,159.92334915011588,12.464211757437624,22.612980618269834,17.774628280030225,27.107905938453623,15.6,2.083931720103691
11.498205877267662,173.36503423022438,160.2654258374406,16.35710535221601,24.10957338505859,8.696537496884712,30.711052055665586,15.7,2.2996411754535324
10.453894459654313,169.71462882065904,159.28360937348955,17.088548945408867,21.4549580738727,15.14488044477989,12.064238846807648,15.8,2.0907788919308627
11.678320041039907,178.13962714987315,159.67408698168447,21.746594041365334,20.463820724967697,11.786267076707704,14.316229021933411,15.9,2.3356640082079814
10.970843125714868,175.12038681639663,158.02791121648096,12.076959660417193,23.64799887839273,11.671790726831755,22.83378624729548,16.0,2.1941686251429737
11.330987827883439,168.92686034535933,159.36501972308457,11.61832493237618,21.255966138504235,8.043074039013913,8.000196960747722,16.1,2.2661975655766877
11.67634605407861,169.33183258320202,159.0592065613776,11.88582130485492,25.45847361652345,11.429141535564188,11.654249738998296,16.2,2.335269210815722
10.659882391911834,169.60138201488238,160.9415056100188,14.080212783604926,24.891724678409016,15.354816726473274,8.078317559750115,16.3,2.131976478382367
10.721905190364312,167.30722630669916,161.08560780039568,10.70731103258151,19.58345795387367,19.45673431435917,30.164092096393727,16.4,2.1443810380728623
10.528050428694034,175.31056301407776,160.95825314576078,13.347608602277468,22.020478511022258,13.974158426375789,28.21117418250757,16.5,2.1056100857388067
10.549233708415427,174.37754898557267,157.61115909751229,19.599063655252934,19.35905530006396,11.125540021975763,18.909226063096632,16.6,2.1098467416830853
11.697940842179229,170.2930422215758,160.15585965731142,14.719941374406702,21.03175417935774,11.755819040458604,24.586975460526535,16.7,2.3395881684358457
11.840433086018507,169.77135660885227,159.7615340827611,19.50693645292077,25.89817742760049,19.24224957097063,19.900441021751487,16.8,2.3680866172037014
10.944107566629716,168.1043578926458,158.81939266962388,15.516827513388979,25.287345203289807,19.125279578093007,20.557733441140982,16.9,2.1888215133259434
11.905630623936739,171.6754103123223,157.03145051470023,12.944425462452879,23.623955315547917,15.036840406314859,31.617905016376238,17.0,2.3811261247873476
9.716588088118684,171.0367123323419,159.90636942372296,18.486147319705587,24.622446749991944,16.365496877918,16.514468094405945,17.1,1.9433176176237368
11.164209829187993,169.97164415615785,160.9662880915674,10.025000579692836,22.713416734118923,14.537077817823647,7.971612960152581,17.2,2.2328419658375984
11.268260636015832,176.65767786692038,160.0328992118407,21.961309264913346,22.044621686485062,17.152817466471074,15.386015828758659,17.3,2.2536521272031664
10.394366985440204,175.48212445604082,160.92908005093244,12.322781786479446,22.836570865652863,17.944032713661308,15.459464243449636,17.4,2.078873397088041
11.817529198282433,174.9324474624399,159.92142279627413,12.54857509293647,21.604962976372647,16.38844874657618,28.020480326243327,17.5,2.3635058396564865
11.803853764382087,179.48562899684285,158.0332402780567,17.711230666999448,20.35369460665065,12.528250710409466,12.786155061757096,17.5,2.3607707528764172
11.683534481966273,179.7938833046923,159.95084401306906,10.246974021557648,25.220647587500196,7.573068710844369,22.57940700419948,17.6,2.3367068963932547
9.745018252164456,179.28110730515627,159.9973187404886,15.876314611309095,24.790060122117396,12.47244341738243,22.361905481941243,17.7,1.9490036504328914
10.384567310592919,170.9953636671134,157.11680681105517,10.724185869971802,24.118687702074787,18.478679868006967,30.292089510420944,17.8,2.0769134621185836
11.20837260676772,171.57775020894056,160.66768752662634,16.47489508691854,25.00958483663837,7.237273798979889,20.24061363910254,17.9,2.241674521353544
10.501394186462088,176.53889727983636,160.33326726848242,15.959698954492492,25.08280925838298,13.926004231987152,7.599392874383543,18.0,2.1002788372924175
10.915480137880676,176.96356418982765,157.50173014966376,18.02954630937765,21.699036171284416,10.405527642109977,10.403068092903787,18.1,2.183096027576135
11.187546473139182,174.82406969842833,158.08033449276869,19.439200028287274,19.284467586861226,16.9435285651059,19.449276253491018,18.2,2.2375092946278365
11.323262791812432,179.6077204466703,159.74360657995547,19.93368379151484,25.2518610901129,18.14363516012934,31.61307075926219,18.3,2.2646525583624864
10.420733629672565,176.5530704668014,160.43277389381674,22.077558523689888,19.50477269328843,8.765372348739039,14.57196039594358,18.4,2.084146725934513
9.086330378672915,178.4470295572225,159.242776769829,17.84941514518461,23.827953729324946,13.090903418378169,10.559660035097648,18.5,1.817266075734583
9.571343457772658,176.64937515579854,158.12651235624574,18.86318348619109,20.81361875081337,16.40093493485565,28.282917018623074,18.6,1.9142686915545315
10.577939460760033,169.4891087815763,158.43386383496753,18.0977113639561,24.64866997634947,18.00049769465916,15.905149924042732,18.7,2.1155878921520066
9.414891964338475,176.2287214785299,159.02237934352112,21.53706112503367,21.21155883145858,7.068888579636756,18.22996273359612,18.8,1.8829783928676949
10.98818192624492,167.82878549061357,160.67573579451812,16.986738558129815,25.146857873112566,17.47460066380437,13.305415642154468,18.9,2.197636385248984
9.48385586994992,176.4748971577407,160.83387849683493,12.956968288550184,19.899141557341952,13.994476884819392,12.427502075379277,19.0,1.896771173989984
9.268309578994725,174.18748180956058,157.7697683335501,15.410367057985427,20.391907712417158,7.683315918339031,11.395362175642168,19.1,1.853661915798945
9.530175299319653,170.40559723854784,160.0995400065858,21.141073513496956,19.883276998550766,6.8745820393433625,14.274329097213073,19.2,1.9060350598639306
11.827718440643363,170.76660138810965,159.75232190189428,12.569569922530556,19.478250605698992,16.82054831609714,32.844733015971656,19.3,2.3655436881286724
8.95201387251203,171.9112352340195,157.92814329474837,9.774001536623196,24.59624108391485,11.87893203426722,26.143874002830632,19.4,1.790402774502406
10.255489706179288,168.40486364605795,157.1201272561423,17.981540438636443,23.673354662232086,6.4726240492802285,24.759783111034924,19.5,2.0510979412358576
11.91688413285031,167.38998767709387,160.7705143245203,17.87421108645534,20.0894200139228,18.00557772298882,28.501321495455628,19.6,2.383376826570062
10.761817282300353,166.51398013791106,160.69103776312295,12.138588377209041,22.43117993357431,10.021006431457636,30.92306690302165,19.7,2.1523634564600704
9.200309961664672,177.79673283349493,157.80196424171208,12.38830780669384,20.918005788243796,9.226534802252347,16.063875656016556,19.8,1.8400619923329344
11.087502535438782,167.3625909923526,159.38926350231597,17.04672080892807,20.64162190523234,17.60069707488614,28.236874880288653,19.9,2.2175005070877565
10.74678189903073,170.04037593143414,160.82641308278508,18.18431302693279,22.756156515605134,12.171109105198985,13.733730275971144,20.0,2.1493563798061457
10.794603633936623,169.25972265239741,158.86754874908164,9.913874541121327,19.36089505818187,8.584678024620748,18.544355866066937,20.1,2.1589207267873247
11.94258118604347,177.42951029982947,160.7908705479576,14.070978977784403,22.533664772117675,14.569574367833596,29.63104580980448,20.2,2.3885162372086937
9.981421793903753,166.74517481650372,159.73252469437597,22.351093928313738,22.2928458468626,13.731765846714712,13.97546757807907,20.3,1.9962843587807506
11.23693020647314,175.89311404913465,158.59360034542615,15.561465704177314,24.05834576780116,15.520018872594953,32.79050015616404,20.4,2.247386041294628
11.389352329655274,175.13899072267415,157.05276068429947,13.575349201616026,21.110779412221564,10.507290761109477,27.88264326714608,20.5,2.2778704659310547
11.517879082549717,170.5360660799106,157.66624300835085,22.87370078748755,24.271610470680397,16.015545634257098,23.335273483073856,20.6,2.3035758165099436
11.507807540351706,172.48843407973627,158.8717567292247,19.346999047722335,21.343683442341398,10.46585550181676,30.966189822783274,20.7,2.3015615080703413
9.050570514149836,168.58367434272893,157.48986598697326,21.10410162549607,24.164327153228683,13.60196236927538,32.10766005830142,20.8,1.8101141028299672
