,average_speed,average_stride_length,RIGHT_SHOULDER_std_dev,RIGHT_HIP_std_dev,RIGHT_KNEE_std_dev,RIGHT_ANKLE_std_dev,frailty_score
89,104.59349403074687,40.17567483990335,14.883305931641592,24.099800785402454,17.49549397946708,26.676676584726497,9.8
90,155.32872643537826,29.867878966688963,4.785840530671303,54.8943230288546,25.42717108211291,31.35736047286857,9.9
91,116.79152189809673,53.58834539132186,32.24651480779136,9.634641165584767,13.661296221288453,23.781100643037718,10.0
92,191.36537689076113,33.88619019723545,12.772466785737867,33.90818073588348,39.371572599516504,32.560319613104674,10.1
93,100.14677763259135,30.607450278433838,6.390546323924562,11.472392697333673,49.338188984955394,30.028628594619562,10.2
94,100.19522847566338,53.36253701242425,13.324803287890239,30.885144868217672,21.982468713256985,28.234132927541125,10.3
95,145.76080210276666,36.249345957970824,33.53784255439968,32.261179144848356,45.677567650829026,19.74163349806146,10.4
96,110.31964587755647,50.96994095076605,21.812329183952126,55.21846718823199,7.483961609247489,32.782127530804594,10.5
97,115.33768773338248,50.05836164445712,14.45774776058244,48.973090512590446,37.6122245221347,30.53528459640868,10.6
98,167.27606232761045,29.45932665120563,14.729397259128268,16.948996610903933,9.388603793978637,27.35823122635654,10.7
99,152.67166318221774,41.858421539849495,17.309055615072072,22.048773016332458,46.77321428072161,30.603394346650624,10.8
100,194.34491618475548,29.631598612100298,29.591396876528297,51.05815476098879,43.5807359763382,27.35306752349952,10.9
101,169.59148474241726,55.49355007256744,37.06550902316746,28.479130430861268,28.44976397967407,26.71678698719813,11.0
102,184.43710326170412,46.61586064702326,10.51668114757925,54.38906572559261,48.92311742288797,28.023586594145158,11.1
103,187.84648699959274,32.96264236128857,5.3833567551760995,32.357281455871245,14.217018257933617,31.88831898741983,11.2
104,114.93869354890839,31.23377408545241,12.089339323097228,43.83533325150369,45.137416591080274,32.03224120998437,11.3
105,176.39074490370032,32.728935860269225,11.745224518666062,46.23639208084304,9.79744872156477,27.507001568512678,11.4
106,189.60981591308115,48.716214431402655,22.59429371042116,53.691805328629215,19.464338334609852,20.0457421539894,11.5
107,192.7031014064152,34.7086529170372,7.824163721215358,49.80004105790115,33.28645307998893,19.946771775211467,11.6
108,130.3957205553329,48.37738244779257,31.246151378483805,47.23718619670327,18.534651830843792,20.891557612996202,11.7
109,104.62571382270457,32.389373022093594,25.234130977944474,52.63789734026431,35.21172137446902,30.052694520882547,11.8
110,132.87625370591508,36.753815786746586,5.2330328630690355,34.0647766394312,41.43402036123133,24.65705624090753,11.9
111,170.29125197124466,52.82613729194832,15.218999476216208,15.362654427528366,49.2565312131514,26.985495014473244,12.0
112,130.91577756585065,46.89556045440017,22.908124002193524,30.519774032736905,37.51882549663962,33.906202297143615,12.1
113,103.87048258073737,55.68082599615506,38.18232040951331,34.915349965047085,40.94363785998839,27.955298882761056,12.2
114,165.46491212026098,31.792430392213028,29.861146412808512,24.60733320361598,24.26572614680535,26.550983153011636,12.3
115,121.09656186944991,45.746525837450676,25.110775527627354,41.98644610021456,19.250226676784912,27.17651506685429,12.4
116,197.78291901852023,36.194036526988,36.67901285937606,28.632867290707722,41.453184194965964,25.636801931409643,12.5
117,119.27920858968142,53.3842841863214,26.242655973439796,51.08679166573774,42.13446159919559,24.695454933612734,12.6
118,181.800601147263,34.8660266894567,28.418790776585617,26.547820293057242,35.049501311279194,25.265375386307603,12.7
119,101.56337706047202,41.481347157083,21.926201692427675,12.543584741370433,23.06050390392811,34.351095501325595,12.8
120,121.15806970042414,32.22776521680171,17.00859109674031,11.546930112179203,9.581621868314526,34.15519796114689,12.9
121,157.72649533676412,54.07803591700037,25.175209675501787,24.569440469086835,13.382384911764543,33.08074924613192,13.0
122,124.33105161559506,30.004873166398866,33.8745254810579,33.69691672199509,38.5840909475216,30.028551829642062,13.1
123,182.5020413409061,49.13090605999604,20.748238420817945,21.799879449937674,42.93358241661997,28.642252847941556,13.2
124,138.18214147863557,53.721341460905364,30.799707158078515,11.595717558888332,7.407830746736447,33.79991350519998,13.3
125,103.29413495463155,44.058060669403886,27.010352655114986,20.15340892807727,31.183162760407765,23.114767215228856,13.4
126,147.46043850540465,34.469601243198944,13.421237235691052,21.89817962891811,12.336805292419886,29.943612683226853,13.5
127,185.37305975635388,37.406286584218236,17.266147807383263,51.49534786223435,34.586618198618886,26.210090145091467,13.6
128,162.47029846310895,35.12204359237147,39.469679392735905,10.695370694997035,41.32057951971659,23.403861846184924,13.7
129,170.32722510382433,55.13995338876757,8.643311142793706,33.9032369791259,45.24441407732158,21.062117966285616,13.8
130,114.37637732450871,44.80303332853897,17.26054870346967,11.265907244820204,43.12144152326112,32.56085954546223,13.9
131,165.39949934303152,47.276551134514406,27.920202187174684,26.370898129912668,48.18391554440488,28.35308422760253,14.0
132,171.48918707692656,40.14887327843245,11.934627584203481,45.11200173815432,37.43716645386262,27.558578513604047,14.1
133,137.82932948285065,32.87967263454744,18.36112307867276,18.374656925687745,19.66962422424131,26.41200799304116,14.2
134,179.06894990607825,34.207917913200404,38.66366876123099,20.929299446671536,8.572438118317796,28.26103334799646,14.3
135,178.84998945908004,34.06079416732878,33.81979324652399,16.21973837152693,10.082253214293477,27.577427885200954,14.4
136,143.82565565121087,39.367396790973096,12.990388402305102,9.920462862658784,23.702040420143504,19.86403858129877,14.5
137,197.0940055787655,48.885841820929194,14.842655099790651,19.98799875645445,16.5879278649606,21.275137217415928,14.6
138,166.8611969707546,48.01301173687083,11.977379506724562,29.570014767835993,12.987066688276343,33.42070910134859,14.7
139,123.10296201559787,55.346703243842285,22.5670580673717,34.01575334604865,25.167810841819712,32.82104830799743,14.8
140,117.66002934554932,46.34519462339677,18.243856505428987,18.32975380278679,7.158847323104548,33.66434319298003,14.9
141,189.7320237651566,52.50719545110601,19.16781716684216,19.044030373502988,18.385112129199868,30.883627373690416,15.0
142,176.28406886332323,33.99272445207285,22.13514007473136,51.19727176916137,5.7286581670200025,23.971970339659443,15.1
143,138.9345433109015,30.16771512372203,6.818627571897476,42.70422347098864,16.32750794945754,32.46300825738954,15.2
144,109.05427296073145,52.070287478254876,14.96699937583694,39.95800944445532,46.37474128926494,23.738831407093095,15.3
145,111.4105033930777,35.241033895504685,25.527247517358134,22.03959229947973,13.739432499370356,28.899312519201295,15.4
146,102.2526942792173,33.81883897481479,37.040185290048726,48.616918833979675,27.141853426271695,24.906292553688875,15.5
147,105.88166824630298,32.672753087536876,13.977447406408592,11.91446733656264,13.480553116052501,32.304969560556856,15.6
148,136.74908590366357,40.55139558621394,4.136230748296006,19.021946842544043,27.948359039286462,22.856893069146302,15.7
149,134.95023536508023,56.17886595422187,13.897646028539592,37.16664210098047,22.511472381545317,24.66539296841937,15.8
150,117.26464933680613,51.53202641672119,39.00493698805154,15.808258569573283,16.270470768439438,21.732335881856727,15.9
151,179.2213407744468,37.3963651185815,33.66622197042521,37.46039019163223,17.828199686837642,22.786491801359315,16.0
152,140.61980341774276,32.58873323177808,3.5860698013576027,29.254937834421554,25.21113057597237,30.77504673609175,16.1
153,161.88701866101155,50.67176583879485,21.74869752283977,46.36622273378573,43.147954564332125,31.671859176323363,16.2
154,178.22525671291868,35.63463348455864,20.60610223586431,46.852963701752,36.41507466877963,25.192741139934856,16.3
155,103.6236663626258,30.30397033108401,18.51603980591809,51.065676429658836,27.86047400379847,28.282520767090187,16.4
156,175.0778035318646,37.67422430588398,16.9014698740441,39.30669477536835,10.98940902103292,30.530803994059205,16.5
157,112.5738524589289,52.12020911139854,16.32149045375936,32.11089946060088,10.028183532678595,28.181385018629786,16.6
158,153.41671678865094,39.49659062737618,36.70631719178294,15.105453547767508,24.876800905863576,33.1057244459463,16.7
159,145.5648570552189,33.18035702245417,21.91338375857647,55.105837017144125,25.188370113630327,25.681906844840032,16.8
160,124.79567573886483,51.63353863391063,35.91957820827304,38.86071032978498,39.15870353875884,28.179383270508858,16.9
161,180.08923905902213,33.874466902880044,15.08587966378004,19.76014694850568,13.743419328179176,30.138467653529656,17.0
162,131.42087113828308,37.09901532899238,10.32018117299954,20.53658963757042,42.6105727045314,21.567910227072595,17.1
163,121.36145272457055,49.26230853140435,2.530385335928323,30.434942939762394,9.48518744089154,25.69156774803464,17.2
164,173.8270022350548,39.22923990577215,12.61792256712895,15.447741083030433,36.804542521026875,29.85714986240053,17.3
165,193.6413851996013,51.705507086857054,37.11516489558453,13.407112397310216,32.40544445153481,21.950126934474405,17.4
166,192.08013039225372,55.743341764117076,23.849620222163093,24.629084301046817,12.580974963942062,34.455391241961415,17.5
167,191.19695907040784,35.08887077932964,2.6423838973958946,19.14778676470643,29.52426625995996,20.029124512615834,17.5
168,185.2316946324342,41.95374115586296,14.938357332333133,24.07713643506967,36.283225165415054,25.67334304913649,17.6
169,180.91466797312194,32.41144276708748,6.152576613886511,54.661976582234196,12.660102472883597,23.769580234881047,17.7
170,162.2634833892812,48.711591567443044,25.333246183045198,14.603644076963207,50.30614278159586,26.729138214831693,17.8
171,119.47334808816038,55.37179111696215,7.199836289424608,47.76703807459608,21.99870504771589,29.988995577303744,17.9
172,172.25682178827074,49.33612382908759,21.55250585203158,38.07148157418413,40.74412434593334,24.111403673853516,18.0
173,143.0838703581107,48.8270167292238,24.855103685039126,44.96658457986175,27.04941136397302,26.860345126759647,18.1
174,112.31222815624102,49.63820238953458,2.443779448375798,11.803946233811754,35.128391490636204,27.72440168834795,18.2
175,137.25851856080342,48.28807006679561,13.62426397238144,18.178661475620842,45.5931740416945,22.25485330168538,18.3
176,159.42567044284831,50.48659096275171,17.565608334429815,35.48171390238009,40.586425077911706,27.930130386658004,18.4
177,134.0619294983212,40.78858367291852,8.134251698136802,48.89781282987155,32.22472232310907,21.16608340394462,18.5
178,115.20048869120738,29.293003045239494,38.57696868206119,40.7031619900113,17.185488047136214,23.012076727193293,18.6
179,175.7502165441061,54.289021535911765,2.828002014861294,9.433967282299353,8.729739037406787,29.623139793768253,18.7
180,117.67764280451416,36.11919689251957,11.918256292509117,26.520764246366767,20.39366249786363,22.337315192622967,18.8
181,198.03941614030026,49.80615002099772,25.473046259752827,37.082195614006025,6.373775451734628,22.794275237237716,18.9
182,179.12166774756065,44.35181205839763,38.81694148238435,49.38441781512712,31.510974202389217,21.793496609132387,19.0
183,149.8440394189144,55.391527925792644,14.07755795064265,29.63545699463355,25.933337214472303,28.020247067539366,19.1
184,141.9849798366505,51.49715535201626,19.563307366360302,16.704510130167783,11.612334067892437,21.2205240352927,19.2
185,120.47986819894706,32.62862248185121,23.691421526718848,49.568446835172125,43.141896082683374,28.05433971905165,19.3
186,125.11022283465417,50.77884662015552,11.15845313042753,49.32575991159456,25.162542292216955,33.83197127037795,19.4
187,138.65094728178573,35.77759833252378,10.675172992904884,47.34953029048216,44.49760101530121,22.45391815298838,19.5
188,175.20455393373558,45.52563351973428,27.545494352496465,51.46311378811292,32.89140891529804,22.36982062799655,19.6
189,163.42484822861763,49.1267314979266,19.928248799322656,54.72177708613643,44.78972821633579,24.95501340411564,19.7
190,165.43247587028964,30.984967083898095,26.033640196552327,16.713908325396346,37.467832770234914,23.938939933899505,19.8
191,186.18982241598627,39.82203010771481,2.5425905679261684,12.64171234494846,5.63644143095793,30.937716348244003,19.9
192,137.83570308424694,34.83486302989495,19.12869067917118,34.80933505041208,47.841782637921625,24.403163202327374,20.0
193,156.9363122488896,31.244326965019784,11.77552368410102,43.30919454602848,42.6228070352898,27.84373504826519,20.1
194,157.4765142154962,29.454286427615664,38.259996798579344,42.25453034908733,22.527410068106615,28.18832978695351,20.2
195,123.3010037071257,53.063435101697635,30.052171477605487,21.81061954430627,21.688648275221002,30.128919208996848,20.3
196,127.08260666535122,47.02151044391391,16.60220000647115,23.3504115524852,46.86826787034067,23.304304582028053,20.4
197,103.41568340146159,38.66405518446855,33.03571665438885,43.38932918831542,7.344729785537395,23.90878605563132,20.5
198,153.52395873037676,40.28680729372185,9.59152210120229,44.677461561892684,11.037454725678966,29.81643423058604,20.6
199,116.86586700827,44.261158776879,32.5018281561653,33.41544392002295,19.94588107577171,26.077750537351456,20.7
200,110.69885245189326,38.28569749508614,7.838207552521753,33.82883301046075,14.864268927430043,31.15526352099735,20.8
201,155.96878363121496,30.460975368923776,4.692274414494275,11.09611237775298,44.59712233643514,33.380681546143045,20.9
202,148.2525163096468,32.864073958136586,36.49229725772068,21.536812613388392,41.67615302943449,25.571643480621454,21.0
203,103.54288854588577,43.29172813873024,15.703889767312344,48.81954154476546,16.639860369023566,21.442140208607917,21.1
204,172.4292600668698,45.459789893859146,27.900940059969795,48.94346017206388,8.889697347429184,34.34094708919537,21.2
205,118.94000327309008,56.283022752268074,17.277665807081227,37.96986347217833,21.771041562073254,21.140267604885366,21.3
206,101.6579135947303,30.14570488097491,20.78848097811838,9.083121295840764,36.4502963433532,31.462749402070592,21.4
207,187.1544308216577,38.45941526446322,32.584618603437534,21.871779010706923,25.16997515124588,20.564026641977247,21.5
208,125.79255547155861,29.995016661225602,18.05840445543152,38.70409647833447,47.88059909177499,30.360433667711995,21.6
209,159.50992494735289,48.331345483885826,10.287463774627284,52.521449906181545,23.542910585146863,34.494476124165715,21.7
210,129.41579966184497,32.492766206496036,7.243434330816637,31.214393219721018,37.09069570503018,20.455111021764015,21.8
211,104.26130682165439,48.78656405585701,11.393734661981608,30.357457693627516,42.37796893579183,26.19805807337663,21.9
212,115.622350558499,41.5638611649896,5.927637646847142,39.93969352188482,7.401912798978934,33.8270289372482,22.0
213,135.8546613719514,39.687564573253724,29.24958166691102,20.42109083174659,14.06593268632384,21.352875813249216,22.1
214,161.86011864946272,45.718619906726914,12.142275993485633,26.936854858124512,31.66336406415191,20.756887738381856,22.2
215,168.09783687978677,55.84804806467641,21.03140451608753,38.37189029681728,37.829158854524856,24.941586987530723,22.3
216,138.48380394170312,33.13425517403053,23.508442868366085,26.00101262753499,25.672570642937046,26.20097875781429,22.4
217,146.475755539474,54.43604541114221,31.081780102084508,25.38336074635457,17.603408875656374,25.666019603526927,22.5
218,180.967867624711,38.44108704936122,23.506150315918678,49.58424419763559,21.053055190795323,26.08952700077387,22.6
219,197.5678627471085,34.13650622163125,24.556247391372608,32.31153383380476,38.71693551730286,30.622589763895483,22.7
220,108.03896570131955,48.92358288617477,35.730233120675244,40.236131122601925,46.71472015959273,21.700751641542432,22.8
221,116.31434710300563,43.856817060661406,15.31862987136792,14.410117370616518,48.31922129204813,24.05342576023396,22.9
222,118.32395366784417,55.836532784357665,20.75230659483218,34.93049703419379,28.957413811971676,31.83041599807925,23.0
223,164.49078406646674,38.48794710499374,34.51622052599195,29.93339935760605,34.994065570785516,30.03460170449685,23.1
224,182.64650367549575,38.42380691492606,20.893815558587377,43.556294957901,46.4321237988746,29.00393508261869,23.2
225,192.55946667815198,41.24091008607958,13.816779687519611,49.04665635335155,39.57601017819534,24.672099272559752,23.3
226,174.2089295533949,50.78573395872015,32.06732999374083,33.41739230853364,15.641345579098207,26.903405496967693,23.4
227,136.49742522679958,30.32684254130193,11.68120440480542,33.29711287492755,41.93958162236795,21.33248295839837,23.5
228,168.08421223457717,50.9682977897981,8.383131052461653,13.629050485428447,15.180290267558242,20.24643628651602,23.6
229,104.31228203769557,36.68435918023985,10.93036403772776,19.780127650524303,44.069675612596285,31.518077391425926,23.7
230,142.58899794150466,44.71690409868904,15.990930819196729,18.195573039078546,11.987790128794735,29.141881693677327,23.8
231,157.51293649641707,37.097330586442354,38.80169912150038,49.71040692146066,41.38998706999993,21.18997259461855,23.9
232,105.01797469799399,44.1904747338549,10.70346162769081,31.284424666830702,25.844975393907944,26.713596265876042,24.0
233,112.06625769043359,33.40939669633856,7.711190157662227,18.947175013918766,30.14454908412157,27.326014790288617,24.1
234,196.5052271969666,37.06946973572491,10.26088415794108,33.12248103400784,35.829265454176664,24.313429475564035,24.2
235,125.54987857781433,48.17642754152027,15.156698061357007,9.326165828406461,6.738062946506448,21.13829695912568,24.3
236,103.36684119485449,29.55831659455382,34.26237198408443,29.795647533653387,33.52741234593856,24.480776702314635,24.4
237,142.5164646539031,51.4399781180231,11.035671816612734,10.470847340144399,22.23253531480461,26.86252201164357,24.5
238,119.73728929160998,36.09607334773499,8.642357951850341,9.17321074844141,27.28733511139707,25.64261150887383,24.6
239,119.2464437276437,34.8398511107072,28.091056901230136,52.7957143590844,8.241802289633803,22.628904225102456,24.7
240,136.3534008544575,31.84996431463171,5.3974558939105695,29.07960768227383,22.91514724856757,34.08332036625427,24.8
241,163.38255115951821,46.25369352908825,39.327538521715745,10.431863524292405,42.682365232173055,23.150489437825414,24.9
242,174.71126238100913,50.222028915322014,26.009772099170316,46.488099419125035,26.553752579766186,30.291039982644417,25.0
243,128.97030623702926,43.42263438290437,30.464752161401673,40.12020437926436,31.831375125698237,33.846078329643305,25.1
244,139.83177599756084,33.21140085317103,18.28671849268808,16.282703370341892,13.061634179192088,20.58280654440608,25.2
245,116.7844806039832,42.73499968658392,31.203586080117233,8.999829263623853,35.0078709836714,27.282162734164665,25.3
246,146.73305117342437,50.718870110071556,37.99491513789133,10.087181551259482,11.492092492328785,20.252848962649885,25.4
247,122.56699021440551,37.86101882223931,6.886667613343029,48.586299556133966,31.537372426056645,27.447376825464595,25.5
248,121.89571665360408,45.74563581774389,12.399957081297394,45.155608671040795,34.828860517179486,28.525030292378318,25.6
249,148.05630136861927,50.05433107461721,11.02525774217811,39.33873663819809,19.451666768208597,33.60542212296941,25.7
250,143.95150579323177,53.04812955298824,24.443513815772167,15.535731550268157,35.049295555944965,27.471219801284263,25.8
251,161.16284191379316,44.522276598084765,5.224643398735926,18.936155541622355,20.7951202782702,33.715126168205366,25.9
252,126.18972036681282,43.69307155230367,35.52391866453509,10.236060534807848,45.98225737700575,24.162604838664784,26.0
253,125.75051091773597,37.26548723653917,30.657076741515723,41.798892664745175,30.065594411929336,34.41472602139046,26.1
254,129.84660691640033,36.44831413485372,14.087523586203897,31.812503823961464,5.399069630967101,24.59208594358687,26.2
255,180.61411865330805,29.25071314198876,6.135342413954593,10.669476074445978,42.72707507342031,20.55072718051994,26.3
